07/10/2020,09:55:07	-38.51005	145.15079	34	0.0	2	4.0	219
07/10/2020,09:56:15	-38.50996	145.15066	18	0.0	5	1.0	266
07/10/2020,09:57:12	-38.50988	145.15061	4	7.4	4	1.4	108
07/10/2020,09:58:06	-38.50990	145.15042	6	0.0	3	3.0	235
07/10/2020,09:59:06	-38.51012	145.15038	6	0.0	3	2.1	236
07/10/2020,10:00:06	-38.51012	145.15037	18	0.0	4	2.0	249
07/10/2020,13:37:53	-38.50995	145.15018	10	0.0	3	2.2	125
07/10/2020,17:48:07	-38.50995	145.15020	-4	0.0	3	2.0	116
07/10/2020,17:49:42	-38.50991	145.15022	22	0.0	3	2.0	124
07/10/2020,17:50:08	-38.50991	145.15021	8	0.0	3	2.0	134
07/10/2020,17:51:19	-38.50989	145.15027	2	0.0	3	2.0	132
07/10/2020,17:52:08	-38.50992	145.15034	4	0.0	3	2.0	119
07/10/2020,17:53:13	-38.50992	145.15026	18	0.0	3	2.0	130
07/10/2020,17:54:08	-38.50988	145.15026	20	3.7	3	2.0	116
07/10/2020,18:01:45	-38.50995	145.15020	18	0.0	3	2.1	109
07/10/2020,18:02:07	-38.50980	145.15009	12	0.0	2	3.2	92
07/10/2020,18:03:33	-38.50996	145.15023	6	0.0	3	2.1	140
07/10/2020,18:04:04	-38.50980	145.15044	62	0.0	3	2.1	180
07/10/2020,18:05:11	-38.51001	145.15021	6	3.7	3	2.1	164
07/10/2020,18:06:06	-38.50995	145.15017	26	0.0	3	2.1	182
07/10/2020,18:07:07	-38.50996	145.15041	22	0.0	2	1.4	136
07/10/2020,18:08:06	-38.51011	145.15006	-38	0.0	3	2.1	195
07/10/2020,18:09:06	-38.50996	145.15025	32	0.0	3	2.1	168
07/10/2020,18:10:11	-38.51005	145.15018	34	3.7	3	2.1	159
07/10/2020,18:11:10	-38.51015	145.15003	-22	0.0	3	2.1	171
07/10/2020,18:12:05	-38.50997	145.15027	8	0.0	3	2.1	193
07/10/2020,18:13:09	-38.51015	145.15025	30	0.0	3	2.1	187
07/10/2020,18:14:05	-38.51011	145.15014	-16	0.0	3	2.1	175
07/10/2020,18:15:13	-38.50993	145.15022	28	3.7	3	2.1	173
07/10/2020,18:16:06	-38.50999	145.15025	6	3.7	3	2.1	196
07/10/2020,18:17:06	-38.51013	145.15030	8	0.0	3	2.1	140
07/10/2020,18:18:10	-38.51008	145.15030	14	3.7	3	2.1	139
07/10/2020,18:19:07	-38.51014	145.15025	-4	0.0	3	2.1	206
07/10/2020,18:20:06	-38.51027	145.15033	0	0.0	3	2.1	157
07/10/2020,18:21:08	-38.51014	145.15033	42	0.0	3	2.1	143
07/10/2020,18:22:04	-38.51042	145.15011	-18	0.0	3	2.1	177
07/10/2020,18:23:04	-38.51040	145.15012	-16	0.0	3	2.1	124
07/10/2020,18:24:05	-38.51038	145.15025	2	0.0	3	2.1	167
07/10/2020,18:25:04	-38.51042	145.15021	-18	0.0	3	2.1	149
07/10/2020,18:26:07	-38.51031	145.15025	10	0.0	3	2.1	217
07/10/2020,18:27:05	-38.51034	145.15012	-8	0.0	3	2.1	199
07/10/2020,18:28:06	-38.51030	145.15021	-10	0.0	3	2.1	183
07/10/2020,18:29:06	-38.51038	145.15030	-22	0.0	3	2.1	167
07/10/2020,18:30:09	-38.51044	145.15032	22	0.0	3	2.1	201
07/10/2020,18:31:06	-38.51026	145.15031	16	0.0	3	2.1	189
07/10/2020,18:32:04	-38.51024	145.15021	2	0.0	3	2.1	189
07/10/2020,18:33:04	-38.51019	145.15048	20	0.0	3	2.1	203
07/10/2020,18:34:07	-38.51029	145.15026	4	0.0	3	2.1	168
07/10/2020,19:15:34	-38.52407	145.18387	8	0.0	3	2.3	256
07/10/2020,19:16:11	-38.52417	145.18386	-8	0.0	3	2.3	260
07/10/2020,19:17:29	-38.52458	145.18416	2	0.0	3	2.3	189
07/10/2020,19:18:50	-38.52492	145.18464	2	3.7	2	2.2	165
07/10/2020,19:19:38	-38.52521	145.18503	6	7.4	3	2.3	239
07/10/2020,19:21:48	-38.52613	145.18535	10	3.7	2	2.3	178
07/10/2020,19:22:32	-38.52632	145.18526	-2	0.0	3	2.3	263
07/10/2020,19:23:36	-38.52658	145.18538	-4	0.0	3	2.3	266
07/10/2020,19:24:06	-38.52665	145.18530	-2	0.0	2	2.3	257
07/10/2020,19:25:07	-38.52687	145.18550	-4	0.0	2	2.3	255
07/10/2020,19:26:11	-38.52704	145.18563	4	3.7	3	2.4	260
07/10/2020,19:27:12	-38.52731	145.18555	-4	7.4	3	2.4	263
07/10/2020,19:28:12	-38.52740	145.18572	-0	7.4	3	2.4	257
07/10/2020,19:36:22	-38.52932	145.18617	2	0.0	4	1.4	258
07/10/2020,19:37:04	-38.52958	145.18628	-8	0.0	3	1.4	232
07/10/2020,19:38:12	-38.52965	145.18627	-4	3.7	4	1.4	236
07/10/2020,19:39:08	-38.52996	145.18624	-4	0.0	3	1.4	231
07/10/2020,19:40:05	-38.53013	145.18644	20	0.0	3	1.4	223
07/10/2020,19:41:04	-38.53023	145.18642	-4	0.0	3	1.4	228
07/10/2020,19:42:05	-38.53041	145.18647	-2	0.0	3	1.4	199
07/10/2020,19:43:23	-38.53084	145.18665	4	0.0	3	1.4	197
07/10/2020,22:35:08	-38.61938	145.29217	4	0.0	3	3.3	252
07/10/2020,22:36:05	-38.61979	145.29274	-12	0.0	3	3.3	225
07/10/2020,22:37:05	-38.62012	145.29309	-16	0.0	3	3.3	224
07/10/2020,22:38:05	-38.62011	145.29316	-30	0.0	2	3.0	203
07/10/2020,22:39:06	-38.62044	145.29331	-0	0.0	3	3.3	243
07/10/2020,22:41:33	-38.62161	145.29444	6	0.0	3	3.3	132
07/10/2020,22:43:04	-38.62241	145.29520	6	3.7	3	3.3	269
07/10/2020,22:44:27	-38.62307	145.29590	-0	0.0	3	3.3	282
07/10/2020,22:45:46	-38.62382	145.29652	-16	3.7	3	3.2	270
07/10/2020,22:46:05	-38.62399	145.29669	-10	3.7	3	3.2	278
07/10/2020,22:47:55	-38.62490	145.29758	2	3.7	3	3.2	288
07/10/2020,22:49:14	-38.62555	145.29860	-14	3.7	3	3.2	273
07/10/2020,22:50:58	-38.62610	145.29949	16	3.7	3	3.2	275
08/10/2020,00:48:57	-38.70136	145.33698	6	0.0	5	1.2	298
08/10/2020,00:49:03	-38.70138	145.33703	12	0.0	4	1.4	258
08/10/2020,00:50:04	-38.70163	145.33732	10	0.0	4	1.4	247
08/10/2020,00:51:04	-38.70171	145.33773	42	0.0	3	2.0	324
08/10/2020,00:52:05	-38.70207	145.33799	-20	0.0	5	1.2	291
08/10/2020,00:53:03	-38.70207	145.33827	34	0.0	3	2.1	236
08/10/2020,00:54:23	-38.70237	145.33861	4	0.0	4	2.0	303
08/10/2020,00:55:04	-38.70265	145.33867	-40	0.0	4	2.0	246
